standard,module,type_name,path,leaf_name,range,cardinality,definition
mits,resident-transactions,ContactsType,ContactsType/Companies,Companies,CompaniesType,required,
mits,resident-transactions,ContactsType,ContactsType/Persons,Persons,PersonsType,required,
mits,resident-transactions,ContactsType,ContactsType/PropertyContacts,PropertyContacts,PropertyContactsType,required,
mits,resident-transactions,CurrencyRangeType,CurrencyRangeType/Currency,Currency,Currency,optional,
mits,resident-transactions,CurrencyRangeType,CurrencyRangeType/Exact,Exact,Money,optional,
mits,resident-transactions,CurrencyRangeType,CurrencyRangeType/Max,Max,Money,optional,
mits,resident-transactions,CurrencyRangeType,CurrencyRangeType/Min,Min,Money,optional,
mits,resident-transactions,CurrentNumberOccupantsType,CurrentNumberOccupantsType/Child,Child,xs:integer,optional,
mits,resident-transactions,CurrentNumberOccupantsType,CurrentNumberOccupantsType/Total,Total,xs:integer,required,
mits,resident-transactions,Identifiable,Identifiable/Identification,Identification,Identification,repeating,
mits,resident-transactions,Identification,Identification/IDRank,IDRank,IDRank,optional,Ranking value
mits,resident-transactions,Identification,Identification/IDScopeType,IDScopeType,IDScopeType,optional,Where ID originates from
mits,resident-transactions,Identification,Identification/IDType,IDType,StringMax50Type,optional,ID Type attribute should mirror the element it describes or be used as an IDRef for a Company or Person in Contacts
mits,resident-transactions,Identification,Identification/IDValue,IDValue,xs:string,required,Actual ID value
mits,resident-transactions,Identification,Identification/OrganizationName,OrganizationName,xs:string,optional,"Defines the ID Scope in terms of sender, receiver, or other third party"
mits,resident-transactions,LeaseType,LeaseType/AccountNumber,AccountNumber,StringMax50Type,optional,
mits,resident-transactions,LeaseType,LeaseType/ActualMoveIn,ActualMoveIn,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/ActualMoveOut,ActualMoveOut,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/CurrentNumberOccupants,CurrentNumberOccupants,CurrentNumberOccupantsType,optional,
mits,resident-transactions,LeaseType,LeaseType/CurrentRent,CurrentRent,xs:decimal,optional,
mits,resident-transactions,LeaseType,LeaseType/ExpectedMoveInDate,ExpectedMoveInDate,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/ExpectedMoveOutDate,ExpectedMoveOutDate,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/LeaseFromDate,LeaseFromDate,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/LeaseSignDate,LeaseSignDate,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/LeaseToDate,LeaseToDate,xs:date,optional,
mits,resident-transactions,LeaseType,LeaseType/PaymentAccepted,PaymentAccepted,StringMax50Type,optional,
mits,resident-transactions,LeaseType,LeaseType/ResponsibleForLease,ResponsibleForLease,xs:boolean,optional,
mits,resident-transactions,LeaseType,LeaseType/SpecialStatus,SpecialStatus,StringMax50Type,optional,
mits,resident-transactions,NameType,NameType/FirstName,FirstName,StringMax50Type,required,
mits,resident-transactions,NameType,NameType/LastName,LastName,StringMax50Type,required,
mits,resident-transactions,NameType,NameType/MaidenName,MaidenName,StringMax50Type,optional,
mits,resident-transactions,NameType,NameType/MiddleName,MiddleName,StringMax50Type,optional,
mits,resident-transactions,NameType,NameType/NamePrefix,NamePrefix,StringMax50Type,optional,
mits,resident-transactions,NameType,NameType/NameSuffix,NameSuffix,StringMax50Type,optional,
mits,resident-transactions,NumericRangeType,NumericRangeType/Exact,Exact,xs:integer,optional,
mits,resident-transactions,NumericRangeType,NumericRangeType/Max,Max,xs:integer,optional,
mits,resident-transactions,NumericRangeType,NumericRangeType/Min,Min,xs:integer,optional,
mits,resident-transactions,PersonType,PersonType/Address,Address,AddressType,repeating,"PO Box or Street number, direction, street name, suffix"
mits,resident-transactions,PersonType,PersonType/Email,Email,StringMax80Type,optional,Email address
mits,resident-transactions,PersonType,PersonType/Name,Name,NameType,required,
mits,resident-transactions,PersonType,PersonType/Phone,Phone,PhoneType,repeating,
mits,resident-transactions,PersonsType,PersonsType/Person,Person,PersonType,repeating,
mits,resident-transactions,PhoneType,PhoneType/Extension,Extension,StringMax20Type,optional,
mits,resident-transactions,PhoneType,PhoneType/PhoneDescription,PhoneDescription,StringMax50Type,optional,
mits,resident-transactions,PhoneType,PhoneType/PhoneNumber,PhoneNumber,StringMax20Type,optional,
mits,resident-transactions,PhoneType,PhoneType/PhoneType,PhoneType,PhoneInfo,required,
mits,resident-transactions,PropertiesType,PropertiesType/Property,Property,PropertyType,repeating,
mits,resident-transactions,PropertyContactsType,PropertyContactsType/PropertyContact,PropertyContact,CompanyContactType,repeating,
mits,resident-transactions,PropertyType,PropertyType/APN,APN,StringMax40Type,optional,APN
mits,resident-transactions,PropertyType,PropertyType/Address,Address,AddressType,repeating,"PO Box or Street number, direction, street name, suffix"
mits,resident-transactions,PropertyType,PropertyType/Email,Email,StringMax80Type,optional,Email address
mits,resident-transactions,PropertyType,PropertyType/LegalName,LegalName,StringMax120Type,optional,Legal name of the property
mits,resident-transactions,PropertyType,PropertyType/MSA_Name,MSA_Name,StringMax60Type,optional,MSA_Name
mits,resident-transactions,PropertyType,PropertyType/MSA_Number,MSA_Number,xs:integer,optional,MSA_Number
mits,resident-transactions,PropertyType,PropertyType/MarketingName,MarketingName,StringMax120Type,required,Property name used for marketing purposes
mits,resident-transactions,PropertyType,PropertyType/Phone,Phone,PhoneType,repeating,
mits,resident-transactions,PropertyType,PropertyType/StructureDescription,StructureDescription,StringMax100Type,optional,"Type of building; lowrise, highrise, etc."
mits,resident-transactions,PropertyType,PropertyType/WebSite,WebSite,StringMax100Type,optional,URL of the property web site
mits,resident-transactions,ServiceDetail,ServiceDetail/Amount,Amount,xs:decimal,optional,
mits,resident-transactions,ServiceDetail,ServiceDetail/BalanceForward,BalanceForward,xs:decimal,optional,
mits,resident-transactions,ServiceDetail,ServiceDetail/ChargeCode,ChargeCode,,optional,
mits,resident-transactions,ServiceDetail,ServiceDetail/CustomerID,CustomerID,IdentificationType,optional,Left for backwards compatibility to ver 2.0 and will be removed in future versions. SupplementalID should be used.
mits,resident-transactions,ServiceDetail,ServiceDetail/Description,Description,,optional,
mits,resident-transactions,ServiceDetail,ServiceDetail/GLAccountNumber,GLAccountNumber,,optional,general Ledger account number
mits,resident-transactions,ServiceDetail,ServiceDetail/Service,Service,,optional,
mits,resident-transactions,ServiceDetail,ServiceDetail/SupplementalID,SupplementalID,IdentificationType,optional,New IDType node to house additional needed ID's
mits,resident-transactions,ServiceDetail,ServiceDetail/UnitID,UnitID,IdentificationType,optional,Left for backwards compatibility to ver 2.0 and will be removed in future versions. SupplementalID should be used.
mits,resident-transactions,UnitType,UnitType/Address,Address,AddressType,repeating,"PO Box or Street number, direction, street name, suffix"
mits,resident-transactions,UnitType,UnitType/BuildingName,BuildingName,StringMax50Type,optional,Used in a case where buildings within a property are individually named
mits,resident-transactions,UnitType,UnitType/FloorplanName,FloorplanName,StringMax50Type,optional,Name of Floorplan for this unit
mits,resident-transactions,UnitType,UnitType/MarketRent,MarketRent,Decimal7Digits2Fraction,optional,Market rent for this specific unit
mits,resident-transactions,UnitType,UnitType/MarketingName,MarketingName,StringMax120Type,optional,Name of the property as the property is presented in advertising and the marketplace
mits,resident-transactions,UnitType,UnitType/MaxSquareFeet,MaxSquareFeet,Integer5Digit,optional,Max Square ft. size of unit with a range of sizes
mits,resident-transactions,UnitType,UnitType/MinSquareFeet,MinSquareFeet,Integer5Digit,optional,Minimum Square ft. size of units with a range of sizes
